created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-01-20 12:01:29 UTC,5171,99465,100800,111.5,0,111,0,4.202,24
2018-01-20 12:01:50 UTC,5172,99465,100800,112.5,0,119,0,4.205,45
2018-01-20 12:02:20 UTC,5173,99436,100800,115.5,3.1,116,0,4.202,73
2018-01-20 12:02:41 UTC,5174,99354,100800,122.3,10,127,0,4.204,96
2018-01-20 12:03:00 UTC,5175,99285,100800,127.5,15.2,144,0,4.205,116
2018-01-20 12:03:34 UTC,5176,99184,100800,136,23.6,149,0,4.204,148
2018-01-20 12:03:55 UTC,5177,99134,100800,140.9,28.5,155,0,4.205,170
2018-01-20 12:04:24 UTC,5178,99059,100800,147.2,33.5,157,0,4.201,197
2018-01-20 12:04:51 UTC,5179,98964,100800,154.5,41.3,155,0,4.199,227
2018-01-20 12:05:16 UTC,5180,98898,100800,160.7,48.4,158,0,4.202,248
2018-01-20 12:05:42 UTC,5181,98812,100800,168,55.6,162,0,4.199,278
2018-01-20 12:06:09 UTC,5182,98735,100800,173.7,60.6,164,0,4.202,304
2018-01-20 12:06:36 UTC,5183,98665,100800,180.7,68.4,162,0,4.199,331
2018-01-20 12:07:03 UTC,5184,98582,100800,187.2,74.9,160,0,4.199,358
2018-01-20 12:07:29 UTC,5185,98526,100800,192.5,80.2,162,0,4.199,384
2018-01-20 12:07:55 UTC,5186,98426,100800,200.7,88.4,161,0,4.196,410
2018-01-20 12:08:21 UTC,5187,98357,100800,206.4,92.6,165,0,4.199,437
2018-01-20 12:08:43 UTC,5188,98293,100800,212,99.7,161,0,4.199,458
2018-01-20 12:09:09 UTC,5189,98216,100800,218.2,105.9,165,0,4.198,485
2018-01-20 12:09:31 UTC,5190,98156,100800,223.1,109.4,165,0,4.198,506
2018-01-20 12:09:52 UTC,5191,98110,100800,227.7,113.9,166,0,4.193,527
2018-01-20 12:10:14 UTC,5192,98049,100800,232.8,120.5,166,0,4.193,550
2018-01-20 12:10:35 UTC,5193,97991,100800,237.6,125.3,166,0,4.192,571
2018-01-20 12:10:56 UTC,5194,97936,100800,242.9,130.6,163,0,4.193,592
2018-01-20 12:11:18 UTC,5195,97893,100800,246.3,133,164,0,4.199,613
2018-01-20 12:11:39 UTC,5196,97895,100800,245.8,133,167,0,4.193,634
2018-01-20 12:12:09 UTC,5197,97896,100800,246,133,156,0,4.192,665
2018-01-20 12:12:31 UTC,5198,97894,100800,246.3,133,138,0,4.192,687
2018-01-20 12:12:52 UTC,5199,97892,100800,246.4,133,131,0,4.192,708
2018-01-20 12:13:19 UTC,5200,97897,100800,246.2,133,131,0,4.193,735
2018-01-20 12:13:40 UTC,5201,97894,100800,245.6,133,123,0,4.192,756
2018-01-20 12:14:08 UTC,5202,97907,100800,245.1,133,129,0,4.19,784
2018-01-20 12:14:30 UTC,5203,97921,100800,244.2,133,128,0,4.19,806
2018-01-20 12:14:50 UTC,5204,97929,100800,243.5,133,131,-1.8,4.19,826
2018-01-20 12:15:16 UTC,5205,97933,100800,242.2,133,123,-1.8,4.187,853
2018-01-20 12:15:44 UTC,5206,97929,100800,243,133,116,-1.8,4.193,879
2018-01-20 12:16:11 UTC,5207,97931,100800,242.5,133,124,-1.8,4.19,907
2018-01-20 12:16:37 UTC,5208,97933,100800,242.9,133,122,-1.8,4.187,933
2018-01-20 12:16:58 UTC,5209,97930,100800,243.2,133,123,-1.8,4.187,954
2018-01-20 12:17:25 UTC,5210,97936,100800,243,133,122,-1.8,4.187,981
2018-01-20 12:17:46 UTC,5211,97929,100800,242.1,133,117,-1.8,4.187,1002
2018-01-20 12:18:15 UTC,5212,97934,100800,242.3,133,118,-1.8,4.187,1031
2018-01-20 12:18:36 UTC,5213,97927,100800,242.9,133,117,-1.8,4.184,1052
2018-01-20 12:18:58 UTC,5214,97930,100800,243,133,117,-1.8,4.184,1074
2018-01-20 12:19:25 UTC,5215,97934,100800,242.5,133,116,-1.8,4.187,1101
2018-01-20 12:19:52 UTC,5216,98467,100800,197.2,133,112,-48.1,4.187,1128
2018-01-20 12:20:13 UTC,5217,99074,100800,145.5,133,110,-99.9,4.185,1149
2018-01-20 12:20:36 UTC,5218,99461,100800,113.3,133,120,-132.1,4.184,1170
2018-01-20 12:21:02 UTC,5219,99451,100800,114.4,133,120,-132.1,4.184,1198
2018-01-20 12:21:28 UTC,5220,99358,100800,121.6,139.9,132,-132.1,4.185,1224
2018-01-20 12:21:49 UTC,5221,99289,100800,127.2,147,146,-132.1,4.181,1245
2018-01-20 12:22:10 UTC,5222,99234,100800,132.2,152,156,-132.1,4.187,1266
2018-01-20 12:22:37 UTC,5223,99160,100800,138.4,156.9,158,-132.1,4.185,1293
2018-01-20 12:23:09 UTC,5224,99064,100800,146.7,166.5,158,-132.1,4.185,1325
2018-01-20 12:23:31 UTC,5225,99000,100800,151.7,171.5,158,-132.1,4.181,1347
2018-01-20 12:23:52 UTC,5226,98949,100800,155.9,175.6,160,-132.1,4.187,1368
2018-01-20 12:24:19 UTC,5227,98867,100800,162.6,181.3,162,-132.1,4.187,1395
2018-01-20 12:24:45 UTC,5228,98785,100800,170.4,190.1,163,-132.1,4.184,1422
2018-01-20 12:25:06 UTC,5229,98733,100800,174.4,192.8,164,-132.1,4.184,1443
2018-01-20 12:25:27 UTC,5230,98679,100800,179.5,199.2,164,-132.1,4.182,1464
2018-01-20 12:25:48 UTC,5231,98614,100800,184.8,204.6,165,-132.1,4.182,1485
2018-01-20 12:26:15 UTC,5232,98542,100800,191.3,211,166,-132.1,4.184,1512
2018-01-20 12:26:36 UTC,5233,98477,100800,196.4,216.1,170,-132.1,4.181,1533
2018-01-20 12:26:58 UTC,5234,98411,100800,202.3,222,173,-132.1,4.182,1554
2018-01-20 12:27:28 UTC,5235,98328,100800,209.1,227.4,174,-132.1,4.182,1585
2018-01-20 12:27:50 UTC,5236,98268,100800,213.9,233.6,172,-132.1,4.182,1607
2018-01-20 12:28:11 UTC,5237,98206,100800,219.1,238.9,172,-132.1,4.181,1628
2018-01-20 12:28:38 UTC,5238,98145,100800,225.3,243.7,171,-132.1,4.182,1655
2018-01-20 12:29:05 UTC,5239,98072,100800,231.2,250.9,172,-132.1,4.182,1682
2018-01-20 12:29:26 UTC,5240,98010,100800,235.6,255.4,171,-132.1,4.181,1704
2018-01-20 12:29:47 UTC,5241,97957,100800,240.3,260.1,171,-132.1,4.181,1724
2018-01-20 12:30:08 UTC,5242,97904,100800,245.9,265.6,173,-132.1,4.181,1745
2018-01-20 12:30:38 UTC,5243,97874,100800,247.7,267.4,172,-132.1,4.178,1772
2018-01-20 12:31:04 UTC,5244,97884,100800,247.1,267.4,163,-132.1,4.181,1801
2018-01-20 12:31:25 UTC,5245,97884,100800,247.5,267.4,150,-132.1,4.181,1822
2018-01-20 12:31:50 UTC,5246,97888,100800,247.2,267.4,139,-132.1,4.178,1847
2018-01-20 12:32:11 UTC,5247,97878,100800,247.4,267.4,138,-132.1,4.181,1868
2018-01-20 12:32:32 UTC,5248,97874,100800,247.7,267.4,130,-132.1,4.181,1889
2018-01-20 12:32:53 UTC,5249,97876,100800,247.5,267.4,131,-132.1,4.178,1910
2018-01-20 12:33:19 UTC,5250,97878,100800,248.3,267.4,131,-132.1,4.179,1936
2018-01-20 12:33:41 UTC,5251,97879,100800,246.9,267.4,125,-132.1,4.181,1957
2018-01-20 12:34:09 UTC,5252,97882,100800,247.7,267.4,125,-132.1,4.181,1986
2018-01-20 12:34:35 UTC,5253,97887,100800,246.9,267.4,120,-132.1,4.179,2012
2018-01-20 12:34:56 UTC,5254,97886,100800,246.9,267.4,125,-132.1,4.175,2033
2018-01-20 12:35:23 UTC,5255,97889,100800,246.9,267.4,127,-132.1,4.175,2061
2018-01-20 12:35:49 UTC,5256,97887,100800,247.3,267.4,115,-132.1,4.182,2086
2018-01-20 12:36:10 UTC,5257,97883,100800,247.5,267.4,124,-132.1,4.175,2107
2018-01-20 12:36:31 UTC,5258,97908,100800,244.9,267.4,125,-133.9,4.175,2128
2018-01-20 12:36:53 UTC,5259,97904,100800,244.7,267.4,123,-133.9,4.179,2149
2018-01-20 12:37:20 UTC,5260,97907,100800,244.9,267.4,122,-133.9,4.175,2177
2018-01-20 12:37:47 UTC,5261,97909,100800,244.8,267.4,124,-133.9,4.181,2204
2018-01-20 12:38:15 UTC,5262,97921,100800,244.1,267.4,115,-135.7,4.168,2232
2018-01-20 12:38:39 UTC,5263,97908,100800,245.1,267.4,123,-135.7,4.175,2257
2018-01-20 12:39:00 UTC,5264,97913,100800,244.6,267.4,122,-135.7,4.168,2278
2018-01-20 12:39:22 UTC,5265,97912,100800,244.6,267.4,121,-135.7,4.168,2299
2018-01-20 12:39:43 UTC,5266,97912,100800,244.5,267.4,116,-135.7,4.165,2320
2018-01-20 12:40:05 UTC,5267,97918,100800,244,267.4,118,-135.7,4.168,2341
2018-01-20 12:40:31 UTC,5268,97902,100800,244.9,267.4,109,-135.7,4.173,2368
2018-01-20 12:40:57 UTC,5269,97904,100800,244.5,267.4,116,-135.7,4.168,2394
2018-01-20 12:41:44 UTC,5270,97909,100800,244.9,267.4,121,-135.7,4.173,2442
2018-01-20 12:42:15 UTC,5271,97911,100800,244.3,267.4,114,-135.7,4.168,2469
2018-01-20 12:42:36 UTC,5272,97907,100800,244.9,267.4,109,-135.7,4.161,2494
2018-01-20 12:43:08 UTC,5273,98765,100800,171.3,267.4,109,-208.5,4.168,2526
2018-01-20 12:43:37 UTC,5274,99423,100800,114.9,267.4,118,-264.8,4.171,2552
2018-01-20 12:44:03 UTC,5275,99443,100800,114.4,267.4,110,-264.8,4.171,2580
2018-01-20 12:44:24 UTC,5276,99438,100800,114.8,267.4,96,-264.8,4.165,2602
2018-01-20 12:44:45 UTC,5277,99441,100800,114.4,267.4,142,-264.8,4.168,2623
2018-01-20 12:45:17 UTC,5278,99411,100800,117.2,269.6,103,-264.8,4.173,2655
2018-01-20 12:45:39 UTC,5279,99330,100800,123.5,276,134,-264.8,4.165,2677
2018-01-20 12:46:02 UTC,5280,99280,100800,128.2,280.7,149,-264.8,4.165,2698
2018-01-20 12:46:29 UTC,5281,99191,100800,135.4,287.9,154,-264.8,4.165,2727
2018-01-20 12:46:49 UTC,5282,99147,100800,139,290.1,160,-264.8,4.168,2747
2018-01-20 12:47:15 UTC,5283,99078,100800,145.5,298,160,-264.8,4.165,2774
2018-01-20 12:47:36 UTC,5284,99012,100800,150.5,303,160,-264.8,4.168,2794
2018-01-20 12:48:03 UTC,5285,98951,100800,156.6,307.8,160,-264.8,4.167,2821
2018-01-20 12:48:24 UTC,5286,98881,100800,162,314.5,162,-264.8,4.165,2843
2018-01-20 12:48:51 UTC,5287,98795,100800,169,321.5,165,-264.8,4.167,2870
2018-01-20 12:49:17 UTC,5288,98709,100800,176.1,327.3,166,-264.8,4.161,2895
2018-01-20 12:49:43 UTC,5289,98645,100800,182.4,334.9,172,-264.8,4.162,2921
2018-01-20 12:50:10 UTC,5290,98570,100800,188,339.8,170,-264.8,4.162,2948
2018-01-20 12:50:31 UTC,5291,98505,100800,193.9,346.4,172,-264.8,4.161,2969
2018-01-20 12:50:52 UTC,5292,98437,100800,198.6,351.1,172,-264.8,4.161,2991
2018-01-20 12:51:19 UTC,5293,98374,100800,205.2,356.3,171,-264.8,4.162,3017
2018-01-20 12:51:51 UTC,5294,98298,100800,211.5,364,171,-264.8,4.161,3049
2018-01-20 12:52:13 UTC,5295,98230,100800,217.2,369.7,170,-264.8,4.161,3071
2018-01-20 12:52:34 UTC,5296,98178,100800,221.7,374.2,170,-264.8,4.161,3092
2018-01-20 12:52:55 UTC,5297,98120,100800,226.3,378.8,169,-264.8,4.159,3113
2018-01-20 12:53:22 UTC,5298,98053,100800,232.6,385.1,171,-264.8,4.161,3140
2018-01-20 12:53:43 UTC,5299,98005,100800,236.8,388.2,171,-264.8,4.161,3161
2018-01-20 12:54:09 UTC,5300,97939,100800,242.7,395.2,171,-264.8,4.162,3187
2018-01-20 12:54:36 UTC,5301,97857,100800,249,400,172,-264.8,4.159,3214
2018-01-20 12:54:57 UTC,5302,97854,100800,249.9,402.6,176,-264.8,4.159,3235
2018-01-20 12:55:20 UTC,5303,97858,100800,249.4,402.6,175,-264.8,4.159,3256
2018-01-20 12:55:47 UTC,5304,97858,100800,249.1,402.6,158,-264.8,4.159,3286
2018-01-20 12:56:19 UTC,5305,97856,100800,248.9,402.6,145,-264.8,4.156,3318
2018-01-20 12:56:40 UTC,5306,97863,100800,248.8,402.6,145,-264.8,4.159,3338
2018-01-20 12:57:01 UTC,5307,97855,100800,249.4,402.6,138,-264.8,4.159,3360
2018-01-20 12:57:26 UTC,5308,97854,100800,249.8,402.6,135,-264.8,4.156,3385
2018-01-20 12:57:47 UTC,5309,97851,100800,249.2,402.6,128,-264.8,4.156,3406
2018-01-20 12:58:09 UTC,5310,97848,100800,249.9,402.6,121,-264.8,4.158,3427
2018-01-20 12:58:34 UTC,5311,97851,100800,250,402.6,125,-264.8,4.156,3453
2018-01-20 12:58:54 UTC,5312,97860,100800,248.9,402.6,119,-264.8,4.156,3473
2018-01-20 12:59:22 UTC,5313,97860,100800,249.3,402.6,120,-264.8,4.156,3500
2018-01-20 12:59:43 UTC,5314,97858,100800,249.3,402.6,121,-264.8,4.156,3521
2018-01-20 13:00:12 UTC,5315,97859,100800,248.8,402.6,119,-264.8,4.156,3548
2018-01-20 13:00:42 UTC,5316,97851,100800,249.3,402.6,122,-264.8,4.153,3581
2018-01-20 13:01:04 UTC,5317,97855,100800,249.5,402.6,127,-264.8,4.156,3603
2018-01-20 13:01:31 UTC,5318,97860,100800,248.9,402.6,126,-264.8,4.153,3630
2018-01-20 13:02:01 UTC,5319,97856,100800,249.7,402.6,124,-264.8,4.154,3657
2018-01-20 13:02:21 UTC,5320,97856,100800,249.6,402.6,125,-264.8,4.154,3681
2018-01-20 13:02:45 UTC,5321,97867,100800,248.2,402.6,118,-266.7,4.156,3702
2018-01-20 13:03:06 UTC,5322,97896,100800,245.9,402.6,120,-269,4.154,3725
2018-01-20 13:03:33 UTC,5323,97894,100800,246.1,402.6,121,-269,4.154,3752
2018-01-20 13:04:00 UTC,5324,97899,100800,245.8,402.6,122,-269,4.156,3779
2018-01-20 13:04:27 UTC,5325,97890,100800,246.8,402.6,115,-269,4.156,3806
2018-01-20 13:04:48 UTC,5326,97890,100800,246.1,402.6,107,-269,4.153,3827
2018-01-20 13:05:14 UTC,5327,97892,100800,246.6,402.6,116,-269,4.153,3853
2018-01-20 13:05:41 UTC,5328,97892,100800,246,402.6,116,-269,4.154,3880
2018-01-20 13:06:02 UTC,5329,97888,100800,246.8,402.6,116,-269,4.153,3901
2018-01-20 13:06:23 UTC,5330,97890,100800,246.6,402.6,117,-269,4.15,3923
2018-01-20 13:06:50 UTC,5331,97892,100800,246.5,402.6,118,-269,4.153,3950
2018-01-20 13:07:21 UTC,5332,97889,100800,246.7,402.6,114,-269,4.144,3980
2018-01-20 13:07:43 UTC,5333,97941,100800,242,402.6,107,-273,4.153,4002
2018-01-20 13:08:04 UTC,5334,98555,100800,189.4,402.6,109,-325.5,4.148,4024
2018-01-20 13:08:25 UTC,5335,99154,100800,138.2,402.6,116,-376.7,4.15,4045
2018-01-20 13:08:46 UTC,5336,99431,100800,115.5,402.6,115,-398.9,4.144,4066
2018-01-20 13:09:08 UTC,5337,99420,100800,116.5,402.6,116,-398.9,4.15,4087
2018-01-20 13:09:34 UTC,5338,99397,100700,109.8,402.6,116,-405.1,4.15,4113
2018-01-20 13:09:55 UTC,5339,99342,100700,114.4,407.2,128,-405.1,4.148,4134
2018-01-20 13:10:22 UTC,5340,99251,100700,121.7,414.5,143,-405.1,4.144,4161
2018-01-20 13:10:49 UTC,5341,99177,100700,128,420.8,154,-405.1,4.15,4188
2018-01-20 13:11:16 UTC,5342,99110,100700,134.4,427.2,157,-405.1,4.147,4215
2018-01-20 13:11:40 UTC,5343,99032,100700,140.5,433.3,152,-405.1,4.15,4240
2018-01-20 13:12:00 UTC,5344,98989,100700,144.7,437.5,155,-405.1,4.144,4260
2018-01-20 13:12:27 UTC,5345,98915,100700,150.9,443.7,154,-405.1,4.144,4287
2018-01-20 13:12:55 UTC,5346,98836,100700,156.8,449.2,154,-405.1,4.144,4314
2018-01-20 13:13:16 UTC,5347,98786,100700,162.4,455.2,155,-405.1,4.14,4335
2018-01-20 13:13:46 UTC,5348,98695,100700,169.8,462.6,155,-405.1,4.142,4366
2018-01-20 13:14:08 UTC,5349,98635,100700,174.6,467.4,159,-405.1,4.144,4388
2018-01-20 13:14:30 UTC,5350,98578,100700,179.4,472.2,157,-405.1,4.144,4410
2018-01-20 13:14:52 UTC,5351,98523,100700,184.4,477.2,155,-405.1,4.144,4431
2018-01-20 13:15:18 UTC,5352,98456,100700,190,482,158,-405.1,4.14,4458
2018-01-20 13:15:45 UTC,5353,98378,100700,197.1,489.9,161,-405.1,4.144,4485
2018-01-20 13:16:07 UTC,5354,98317,100700,201.6,494.4,155,-405.1,4.14,4507
2018-01-20 13:16:28 UTC,5355,98261,100700,206.5,499.3,162,-405.1,4.142,4528
2018-01-20 13:16:55 UTC,5356,98176,100700,213.7,506.5,164,-405.1,4.14,4555
2018-01-20 13:17:16 UTC,5357,98117,100700,218.7,511.5,167,-405.1,4.137,4576
2018-01-20 13:17:37 UTC,5358,98061,100700,223.8,516.6,172,-405.1,4.137,4597
2018-01-20 13:18:09 UTC,5359,97965,100700,230.9,523.7,173,-405.1,4.14,4629
2018-01-20 13:18:33 UTC,5360,97918,100700,235.4,528.2,169,-405.1,4.134,4650
2018-01-20 13:18:53 UTC,5361,97851,100700,241.3,534.1,167,-405.1,4.14,4673
2018-01-20 13:19:19 UTC,5362,97858,100700,240.9,534.1,171,-405.1,4.14,4700
2018-01-20 13:19:46 UTC,5363,97845,100700,242.2,534.1,149,-405.1,4.137,4726
2018-01-20 13:20:19 UTC,5364,97846,100700,241.6,534.1,133,-405.1,4.134,4758
2018-01-20 13:20:43 UTC,5365,97845,100700,242.6,534.1,133,-405.1,4.137,4781
2018-01-20 13:21:04 UTC,5366,97843,100700,242.4,534.1,123,-405.1,4.14,4804
2018-01-20 13:21:31 UTC,5367,97847,100700,241.5,534.1,130,-405.1,4.137,4831
2018-01-20 13:21:52 UTC,5368,97850,100700,242,534.1,126,-405.1,4.137,4852
2018-01-20 13:22:14 UTC,5369,97851,100700,241.6,534.1,125,-405.1,4.137,4873
2018-01-20 13:22:43 UTC,5370,97851,100700,241.2,534.1,123,-405.1,4.137,4895
2018-01-20 13:23:04 UTC,5371,97850,100700,241.9,534.1,123,-405.1,4.134,4924
2018-01-20 13:23:25 UTC,5372,97847,100700,241.1,534.1,119,-405.1,4.137,4945
2018-01-20 13:23:46 UTC,5373,97872,100700,239.7,534.1,124,-405.1,4.134,4966
2018-01-20 13:24:13 UTC,5374,97871,100700,239.8,534.1,115,-405.1,4.134,4993
2018-01-20 13:24:38 UTC,5375,97862,100700,240.6,534.1,115,-405.1,4.134,5018
2018-01-20 13:25:05 UTC,5376,97867,100700,240,534.1,117,-405.1,4.134,5045
2018-01-20 13:25:26 UTC,5377,97872,100700,239.6,534.1,120,-406.8,4.133,5066
2018-01-20 13:25:53 UTC,5378,97890,100700,239.4,534.1,113,-406.8,4.137,5093
2018-01-20 13:26:14 UTC,5379,97883,100700,238.4,534.1,113,-406.8,4.134,5114
2018-01-20 13:26:45 UTC,5380,97887,100700,238.5,534.1,115,-408.5,4.133,5145
2018-01-20 13:27:07 UTC,5381,97889,100700,238.5,534.1,114,-408.5,4.134,5167
2018-01-20 13:27:34 UTC,5382,97887,100700,238.9,534.1,118,-408.5,4.133,5194
2018-01-20 13:28:00 UTC,5383,97885,100700,239,534.1,123,-408.5,4.134,5220
2018-01-20 13:28:21 UTC,5384,97883,100700,238.8,534.1,118,-408.5,4.133,5241
2018-01-20 13:28:42 UTC,5385,97874,100700,239.2,534.1,121,-408.5,4.133,5262
2018-01-20 13:29:03 UTC,5386,97895,100700,238.4,534.1,118,-408.5,4.133,5283
2018-01-20 13:29:24 UTC,5387,98029,100700,226.6,534.1,109,-419.8,4.133,5304
2018-01-20 13:29:49 UTC,5388,98758,100700,163.6,534.1,113,-482.8,4.133,5330
2018-01-20 13:30:18 UTC,5389,99369,100700,112.4,534.1,114,-534,4.131,5351
2018-01-20 13:30:40 UTC,5390,99411,100700,108.3,534.1,108,-537.9,4.133,5381
2018-01-20 13:31:07 UTC,5391,99416,100700,108.4,534.1,109,-537.9,4.131,5407
2018-01-20 13:31:28 UTC,5392,99378,100700,111.3,536.9,121,-537.9,4.133,5429
2018-01-20 13:31:50 UTC,5393,99318,100700,116.5,542,130,-537.9,4.133,5450
2018-01-20 13:32:11 UTC,5394,99264,100700,121.3,546.8,147,-537.9,4.133,5471
2018-01-20 13:32:38 UTC,5395,99178,100700,128.9,554.4,156,-537.9,4.133,5498
2018-01-20 13:33:04 UTC,5396,99106,100700,134.4,559.9,158,-537.9,4.131,5525
2018-01-20 13:33:25 UTC,5397,99053,100700,139.2,564.7,159,-537.9,4.131,5546
2018-01-20 13:33:46 UTC,5398,98993,100700,143.9,569.4,159,-537.9,4.131,5567
2018-01-20 13:34:07 UTC,5399,98935,100700,148.4,573.9,159,-537.9,4.131,5588
2018-01-20 13:34:29 UTC,5400,98876,100700,153.9,579.5,161,-537.9,4.131,5609
2018-01-20 13:34:54 UTC,5401,98805,100700,160.2,585.7,162,-537.9,4.128,5635
2018-01-20 13:35:15 UTC,5402,98742,100700,165.4,590.9,164,-537.9,4.133,5656
2018-01-20 13:35:37 UTC,5403,98676,100700,171,596.6,164,-537.9,4.131,5678
2018-01-20 13:36:04 UTC,5404,98602,100700,177.7,603.2,163,-537.9,4.131,5705
2018-01-20 13:36:25 UTC,5405,98540,100700,183,608.5,163,-537.9,4.128,5726
2018-01-20 13:36:46 UTC,5406,98478,100700,187.7,613.3,165,-537.9,4.13,5747
2018-01-20 13:37:13 UTC,5407,98400,100700,194.3,619.8,165,-537.9,4.128,5774
2018-01-20 13:37:38 UTC,5408,98344,100700,199.6,625.1,167,-537.9,4.128,5799
2018-01-20 13:37:59 UTC,5409,98280,100700,204.2,629.7,166,-537.9,4.128,5820
2018-01-20 13:38:20 UTC,5410,98222,100700,209.8,635.3,169,-537.9,4.128,5841
2018-01-20 13:38:47 UTC,5411,98156,100700,215,640.5,176,-537.9,4.125,5868
2018-01-20 13:39:08 UTC,5412,98103,100700,220.2,645.7,172,-537.9,4.123,5889
2018-01-20 13:39:35 UTC,5413,98034,100700,226.5,652.1,173,-537.9,4.127,5916
2018-01-20 13:39:57 UTC,5414,97983,100700,230.6,656.2,172,-537.9,4.125,5938
2018-01-20 13:40:24 UTC,5415,97898,100700,237.3,662.9,171,-537.9,4.13,5965
2018-01-20 13:40:51 UTC,5416,97844,100700,242.1,667.3,170,-537.9,4.128,5992
2018-01-20 13:41:12 UTC,5417,97836,100700,242.4,667.3,174,-537.9,4.128,6013
2018-01-20 13:41:39 UTC,5418,97845,100700,242.1,667.3,170,-537.9,4.125,6040
2018-01-20 13:42:07 UTC,5419,97843,100700,242.1,667.3,152,-537.9,4.119,6066
2018-01-20 13:42:33 UTC,5420,97843,100700,242.6,667.3,132,-537.9,4.128,6094
2018-01-20 13:42:55 UTC,5421,97840,100700,242,667.3,131,-537.9,4.123,6115
2018-01-20 13:43:22 UTC,5422,97833,100700,242.5,667.3,129,-537.9,4.119,6143
2018-01-20 13:43:49 UTC,5423,97846,100700,242,667.3,133,-537.9,4.116,6171
2018-01-20 13:44:13 UTC,5424,97838,100700,242.6,667.3,127,-537.9,4.119,6195
2018-01-20 13:44:35 UTC,5425,97843,100700,242.5,667.3,124,-537.9,4.119,6216
2018-01-20 13:45:01 UTC,5426,97847,100700,242,667.3,124,-537.9,4.119,6237
2018-01-20 13:45:30 UTC,5427,97844,100700,241.8,667.3,116,-537.9,4.119,6269
2018-01-20 13:45:52 UTC,5428,97844,100700,241.8,667.3,113,-537.9,4.119,6292
2018-01-20 13:46:27 UTC,5429,97853,100700,241.9,667.3,111,-537.9,4.119,6325
2018-01-20 13:46:48 UTC,5430,97869,100700,240.2,667.3,111,-539.5,4.119,6349
2018-01-20 13:47:10 UTC,5431,97868,100700,240.2,667.3,115,-539.5,4.117,6372
2018-01-20 13:47:35 UTC,5432,97870,100700,239.9,667.3,118,-539.5,4.116,6393
2018-01-20 13:47:57 UTC,5433,97871,100700,239.3,667.3,128,-539.5,4.116,6418
2018-01-20 13:48:23 UTC,5434,97871,100700,239.8,667.3,116,-539.5,4.119,6445
2018-01-20 13:48:46 UTC,5435,97883,100700,239.1,667.3,116,-539.5,4.116,6467
2018-01-20 13:49:13 UTC,5436,97873,100700,239.1,667.3,105,-539.5,4.116,6494
2018-01-20 13:49:40 UTC,5437,97871,100700,239.7,667.3,125,-539.5,4.113,6522
2018-01-20 13:50:09 UTC,5438,97875,100700,240,667.3,117,-539.5,4.119,6549
2018-01-20 13:50:35 UTC,5439,97865,100700,239.7,667.3,116,-539.5,4.113,6576
2018-01-20 13:50:58 UTC,5440,97869,100700,240.1,667.3,109,-539.5,4.116,6600
2018-01-20 13:51:25 UTC,5441,97942,100700,233.8,667.3,121,-545.8,4.117,6627
2018-01-20 13:51:51 UTC,5442,98700,100700,168.7,667.3,128,-610.9,4.116,6653
2018-01-20 13:52:18 UTC,5443,99401,100700,109.7,667.3,141,-669.9,4.119,6680
2018-01-20 13:52:39 UTC,5444,99400,100700,109.8,667.3,123,-669.9,4.116,6701
2018-01-20 13:53:05 UTC,5445,99399,100700,109.6,667.3,116,-669.9,4.117,6727
2018-01-20 13:53:32 UTC,5446,99391,100700,110.4,667.3,116,-669.9,4.113,6754
2018-01-20 13:53:54 UTC,5447,99347,100700,113.8,671.4,124,-669.9,4.113,6775
2018-01-20 13:54:19 UTC,5448,99299,100700,118.5,676.1,141,-669.9,4.113,6801
2018-01-20 13:54:41 UTC,5449,99217,100700,124.7,682.3,155,-669.9,4.11,6823
2018-01-20 13:55:02 UTC,5450,99170,100700,128.7,685,158,-669.9,4.113,6845
2018-01-20 13:55:23 UTC,5451,99105,100700,134.2,691.8,157,-669.9,4.116,6865
2018-01-20 13:55:50 UTC,5452,99036,100700,140.2,696.5,151,-669.9,4.11,6892
2018-01-20 13:56:19 UTC,5453,98975,100700,146.8,704.4,159,-669.9,4.113,6919
2018-01-20 13:56:40 UTC,5454,98901,100700,152.4,710,160,-669.9,4.113,6942
2018-01-20 13:57:07 UTC,5455,98826,100700,158.4,715.1,160,-669.9,4.111,6969
2018-01-20 13:57:31 UTC,5456,98754,100700,164.7,722.3,162,-669.9,4.113,6994
2018-01-20 13:57:51 UTC,5457,98701,100700,168.4,724.6,162,-669.9,4.11,7014
2018-01-20 13:58:12 UTC,5458,98647,100700,174,731.6,160,-669.9,4.106,7035
2018-01-20 13:58:33 UTC,5459,98570,100700,180.2,737.7,163,-669.9,4.113,7056
2018-01-20 13:59:01 UTC,5460,98486,100700,187,744.6,171,-669.9,4.106,7083
2018-01-20 13:59:27 UTC,5461,98404,100700,194.4,752,171,-669.9,4.113,7110
2018-01-20 13:59:50 UTC,5462,98361,100700,198.5,754.5,173,-669.9,4.106,7132
2018-01-20 14:00:11 UTC,5463,98292,100700,203.7,761.3,175,-669.9,4.106,7153
2018-01-20 14:00:38 UTC,5464,98209,100700,210.5,768,174,-669.9,4.111,7180
2018-01-20 14:01:04 UTC,5465,98138,100700,217,774.5,175,-669.9,4.106,7207
2018-01-20 14:01:26 UTC,5466,98083,100700,221.5,779.1,174,-669.9,4.103,7228
2018-01-20 14:01:52 UTC,5467,98004,100700,227.9,785.5,175,-669.9,4.106,7254
